id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46196389,Rental unit in Barcelona · ★4.78 · 2 bedrooms · 4 beds · 2 baths,323624328,Vidoo,Ciutat Vella,el Barri Gòtic,41.3795,2.17567,Entire home/apt,59,32,9,2023-07-09,0.30,2,186,3,
46277506,Rental unit in Barcelona · ★4.50 · 3 bedrooms · 4 beds · 2 baths,253465692,Josep,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39942,2.14639,Entire home/apt,92,32,4,2023-08-29,0.15,28,100,1,
46278007,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 4 beds · 1 bath,253465692,Josep,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39931,2.14631,Entire home/apt,71,32,4,2023-09-09,0.25,28,231,3,
46214984,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39908,2.15933,Entire home/apt,303,1,0,,,15,51,0,HUTB-000570
46219140,Home in Barcelona · ★4.80 · 4 bedrooms · 4 beds · 3.5 baths,374258012,Montserrat,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41661,2.09498,Entire home/apt,95,32,10,2023-09-23,0.28,1,69,4,Exempt
46303561,Condo in Barcelona · 1 bedroom · 1 bed · 1 shared bath,34237264,Joaquin,Eixample,el Fort Pienc,41.40043,2.17946,Private room,,1,2,2021-01-24,0.06,1,0,0,Exempt
46219303,Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 bath,346367515,Ukio,Ciutat Vella,el Barri Gòtic,41.3793,2.179,Entire home/apt,142,31,3,2023-01-03,0.08,318,132,1,
46229903,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39747,2.15745,Entire home/apt,219,1,2,2022-04-28,0.08,15,51,0,HUTB-000569
46315730,Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,26203903,Pipe,Eixample,Sant Antoni,41.37946,2.15874,Private room,42,2,111,2023-12-08,3.01,2,0,58,Exempt
46230233,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39863,2.15949,Entire home/apt,219,1,4,2022-10-17,0.15,15,51,0,HUTB-000578
46324039,Rental unit in Barcelona · ★4.82 · 2 bedrooms · 3 beds · 0 baths,370718107,Alexandre,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40451,2.17183,Entire home/apt,140,1,97,2023-12-04,3.29,50,308,43,HUTB-009986
46324878,Serviced apartment in Barcelona · ★4.60 · 1 bedroom · 2 beds · 1 bath,238503767,Apartamentos Sata Park Guell Area,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40465,2.1467,Entire home/apt,53,32,5,2023-01-09,0.18,4,141,1,Exempt
46230238,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39912,2.15882,Entire home/apt,219,1,0,,,15,51,0,HUTB-000581
46230308,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39846,2.15747,Entire home/apt,219,1,1,2022-08-11,0.06,15,51,0,HUTB-000575
46233495,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,100152046,Oasis Collections,Gràcia,la Vila de Gràcia,41.39799,2.158282,Entire home/apt,138,31,0,,,12,272,0,Exempt
46329117,Rental unit in Barcelona · ★4.45 · 2 bedrooms · 4 beds · 1 bath,224777598,Apartamentos Sata,Sant Martí,el Parc i la Llacuna del Poblenou,41.39343,2.19127,Entire home/apt,107,3,56,2023-12-04,2.54,5,48,29,HUTB-005283
46233502,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,100152046,Oasis Collections,Gràcia,la Vila de Gràcia,41.39799,2.158282,Entire home/apt,138,31,0,,,12,364,0,Exempt
46234207,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,5245147,Lalo,Eixample,la Nova Esquerra de l'Eixample,41.38280047596931,2.1554156891690988,Private room,60,1,4,2023-10-26,1.25,1,0,4,
46344655,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.397446968983296,2.1647019892932873,Entire home/apt,142,31,1,2021-09-12,0.04,318,209,0,
46346738,Condo in Barcelona · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,26203903,Pipe,Eixample,Sant Antoni,41.38138,2.16021,Private room,38,2,96,2023-11-24,5.50,2,82,61,Exempt
46349248,Rental unit in Barcelona · ★4.72 · 1 bedroom · 1 bed · 1 private bath,371891676,Numa | Roca,Eixample,la Dreta de l'Eixample,41.39517,2.17029,Private room,90,1,306,2023-12-07,8.34,3,321,60,HB-004707
46366481,Rental unit in Barcelona · ★4.85 · 1 bedroom · 1 bed · 1 private bath,371891676,Numa | Roca,Eixample,la Dreta de l'Eixample,41.39517,2.17029,Private room,101,1,66,2023-10-30,1.82,3,327,31,HB-004707
46366621,Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 bath,371891676,Numa | Roca,Eixample,la Dreta de l'Eixample,41.39517,2.17029,Entire home/apt,118,1,368,2023-12-10,11.63,3,0,199,HB-004707
46377359,Rental unit in Barcelona · 4 bedrooms · 4 beds · 2 baths,31087298,Christian,Sant Martí,la Vila Olímpica del Poblenou,41.391476,2.189556,Private room,78,31,1,2022-07-29,0.06,3,365,0,
46386232,Serviced apartment in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 bath,4146729,Sensation,Eixample,la Sagrada Família,41.40539244557358,2.173455561148471,Entire home/apt,194,3,49,2023-10-14,1.45,16,351,9,HUTB-002046
46389258,Rental unit in Barcelona · 3 bedrooms · 3 beds · 1.5 baths,130223809,BeAndLiveHomes,Gràcia,la Vila de Gràcia,41.40133,2.15444,Entire home/apt,82,32,2,2023-07-31,0.14,70,50,1,
46389329,Serviced apartment in Barcelona · 1 bedroom · 1 bed · 1 bath,4146729,Sensation,Eixample,la Sagrada Família,41.40541711145268,2.1713570486344898,Entire home/apt,194,3,2,2021-09-19,0.07,16,351,0,HUTB-002047
46237510,Rental unit in Barcelona · ★4.86 · Studio · 2 beds · 1 bath,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38539,2.1793,Entire home/apt,48,30,7,2023-07-31,0.60,35,117,7,Exempt
46392593,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,157746231,Natalia,Sant Martí,la Vila Olímpica del Poblenou,41.39081,2.1891,Entire home/apt,44,32,0,,,36,0,0,HUTB-006756
46393262,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,10693680,Ramón,Sant Martí,la Vila Olímpica del Poblenou,41.39072,2.19093,Entire home/apt,44,32,0,,,36,1,0,
46238285,Rental unit in Barcelona · ★4.50 · Studio · 2 beds · 1 bath,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38724,2.17886,Entire home/apt,49,30,6,2023-11-12,0.59,35,133,6,Exempt
46240250,Condo in Barcelona · ★4.25 · 1 bedroom · 1 bed · 2 shared baths,204662752,Tania & Gonzalo,Sants-Montjuïc,Hostafrancs,41.37205,2.14269,Private room,18,30,4,2023-09-30,0.14,35,243,2,Exempt
46241151,Condo in Barcelona · 1 bedroom · 1 bed · 2 shared baths,204662752,Tania & Gonzalo,Sants-Montjuïc,la Font de la Guatlla,41.37068,2.14396,Private room,18,30,1,2022-08-02,0.06,35,254,0,Exempt
46393618,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,3376710,Maria StayBarcelona,Sant Martí,el Parc i la Llacuna del Poblenou,41.39286,2.19021,Entire home/apt,44,32,0,,,42,0,0,HUTB-006756
46241610,Condo in Barcelona · 1 bedroom · 1 bed · 2 shared baths,204662752,Tania & Gonzalo,Sants-Montjuïc,la Font de la Guatlla,41.37042,2.14449,Private room,18,30,2,2023-08-03,0.19,35,175,2,Exempt
46405629,Rental unit in Barcelona · ★3.84 · 3 bedrooms · 5 beds · 2 baths,396363,Alcam Apartments,Eixample,Sant Antoni,41.37904,2.16277,Entire home/apt,114,1,62,2023-08-27,1.72,96,78,19,HUTB-003396
46405880,Serviced apartment in Barcelona · ★5.0 · 2 bedrooms · 3 beds · 1 bath,4146729,Sensation,Eixample,la Sagrada Família,41.40510017966698,2.173503454244255,Entire home/apt,225,3,3,2022-12-02,0.16,16,351,0,HUTB-002079
46407113,Serviced apartment in Barcelona · ★4.55 · 2 bedrooms · 3 beds · 1 bath,4146729,Sensation,Eixample,la Sagrada Família,41.40571427178072,2.1734283754271355,Entire home/apt,225,3,20,2023-11-28,0.60,16,351,3,HUTB-002048
46409152,Serviced apartment in Barcelona · ★4.33 · 2 bedrooms · 4 beds · 1.5 baths,4146729,Sensation,Eixample,la Sagrada Família,41.40512621720356,2.173347948022139,Entire home/apt,225,3,3,2022-06-18,0.10,16,351,0,HUTB-002082
46409602,Serviced apartment in Barcelona · ★4.83 · 2 bedrooms · 4 beds · 1.5 baths,4146729,Sensation,Eixample,la Sagrada Família,41.404277439759156,2.173387624926836,Entire home/apt,225,3,35,2023-11-19,1.19,16,351,9,HUTB-002084
46409985,Serviced apartment in Barcelona · ★4.91 · 4 bedrooms · 7 beds · 2 baths,4146729,Sensation,Eixample,la Sagrada Família,41.405249087064924,2.171581436192771,Entire home/apt,386,3,131,2023-11-30,4.05,16,0,47,HUTB-002058
46439472,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,300306858,Liudmyla,Eixample,Sant Antoni,41.37702,2.15526,Private room,50,1,1,2023-11-10,0.86,3,246,1,Exempt
46443408,Rental unit in Barcelona · ★4.88 · 1 bedroom · 2 beds · 1 bath,253465692,Josep,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39765,2.15351,Entire home/apt,77,32,8,2023-09-29,0.31,28,283,3,
46248318,Condo in Barcelona · 1 bedroom · 1 bed · 3 shared baths,204662752,Tania & Gonzalo,Sants-Montjuïc,la Font de la Guatlla,41.37034,2.14415,Private room,18,30,1,2022-05-31,0.05,35,194,0,Exempt
46443629,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,253465692,Josep,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39711,2.1532,Entire home/apt,81,32,2,2023-09-14,0.45,28,150,2,
46461242,Rental unit in Barcelona · ★3.75 · 1 bedroom · 2 beds · 1 bath,148946579,Barnapartments,Ciutat Vella,el Raval,41.37901,2.17144,Entire home/apt,160,31,4,2023-08-03,0.20,26,312,2,
46461366,Rental unit in Barcelona · ★4.22 · 2 bedrooms · 4 beds · 1 bath,148946579,Barnapartments,Ciutat Vella,el Raval,41.37743,2.17136,Entire home/apt,210,31,9,2023-11-13,0.25,26,294,3,
46248529,Condo in Barcelona · 1 bedroom · 1 bed · 3 shared baths,204662752,Tania & Gonzalo,Sants-Montjuïc,Hostafrancs,41.37126,2.14254,Private room,18,30,2,2023-09-01,0.12,35,243,1,Exempt
46461816,Rental unit in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 2 baths,346367515,Ukio,Ciutat Vella,el Barri Gòtic,41.38717,2.17311,Entire home/apt,137,31,4,2023-01-05,0.11,318,194,1,
46252743,Rental unit in Barcelona · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,204662752,Tania & Gonzalo,Sants-Montjuïc,Sants,41.37779,2.13433,Private room,25,30,4,2023-10-31,0.71,35,164,4,Exempt
46462258,Rental unit in Barcelona · ★3.63 · 1 bedroom · 2 beds · 1 bath,396363,Alcam Apartments,Sant Martí,el Camp de l'Arpa del Clot,41.41091,2.18178,Entire home/apt,84,1,19,2023-11-20,0.53,96,171,6,HUTB-008126
46254310,Rental unit in Barcelona · ★3.67 · 1 bedroom · 1 bed · 1 shared bath,204662752,Tania & Gonzalo,Sants-Montjuïc,Sants,41.37607,2.13292,Private room,24,30,3,2023-03-28,0.15,35,240,1,Exempt
46468908,Rental unit in Barcelona · Studio · 1 bed · 1 bath,62513829,Shalaka,Ciutat Vella,la Barceloneta,41.37878,2.19126,Entire home/apt,65,32,1,2023-03-23,0.11,1,320,1,Exempt
46478264,Rental unit in Barcelona · ★4.48 · 1 bedroom · 2 beds · 1 bath,35936647,Casa Cosi,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40248,2.16716,Entire home/apt,160,1,29,2023-04-27,0.98,43,357,4,HUTB-000814
46254673,Rental unit in Barcelona · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,204662752,Tania & Gonzalo,Sants-Montjuïc,Sants,41.37612,2.13253,Private room,20,30,3,2023-10-31,0.40,35,241,3,Exempt
46480477,Rental unit in Barcelona · ★4.20 · 3 bedrooms · 5 beds · 2 baths,239550764,Jaye Anne,Ciutat Vella,el Raval,41.3816,2.1718,Entire home/apt,75,32,5,2023-08-02,0.24,22,148,2,
46480959,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 6 beds · 2 baths,239550764,Jaye Anne,Ciutat Vella,el Raval,41.37965,2.17144,Entire home/apt,82,32,4,2023-08-30,0.22,22,142,2,
46254900,Rental unit in Barcelona · ★3.67 · 1 bedroom · 1 bed · 1 shared bath,204662752,Tania & Gonzalo,Sants-Montjuïc,Sants,41.37573,2.13473,Private room,26,30,3,2023-10-16,0.17,35,265,2,Exempt
46269037,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,204662752,Tania & Gonzalo,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39625,2.14623,Private room,20,30,1,2022-08-20,0.06,35,213,0,Exempt
46481057,Rental unit in Barcelona · ★4.60 · 1 bedroom · 2 beds · 1 bath,239550764,Jaye Anne,Ciutat Vella,el Raval,41.380493,2.17073,Entire home/apt,45,32,5,2023-03-06,0.21,22,0,2,
46719362,Home in Barcelona · 1 bedroom · 2 beds · 2 shared baths,377595591,Lluïsa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4041,2.14022,Private room,17,365,0,,,1,0,0,
46481269,Rental unit in Barcelona · ★4.71 · 1 bedroom · 2 beds · 1 bath,239550764,Jaye Anne,Ciutat Vella,el Raval,41.37967,2.16993,Entire home/apt,40,32,7,2023-10-01,0.26,22,99,3,
46481434,Rental unit in Barcelona · ★4.25 · 1 bedroom · 2 beds · 1 bath,239550764,Jaye Anne,Ciutat Vella,el Raval,41.3796,2.17016,Entire home/apt,42,32,4,2022-04-08,0.14,22,108,0,
46483392,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 4 beds · 1 bath,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39002,2.1706,Entire home/apt,240,1,20,2023-11-18,0.62,39,219,3,HUTB-007597
46487733,Rental unit in Barcelona · ★4.56 · 2 bedrooms · 3 beds · 2 baths,47171261,Lodging Team,Ciutat Vella,el Barri Gòtic,41.38194,2.17874,Entire home/apt,123,32,9,2023-11-27,0.30,79,180,4,Exempt
46500340,Rental unit in Barcelona · 1 bedroom · 1 shared bath,2454666,Clara,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40523,2.16701,Private room,,30,0,,,2,0,0,
46500624,Loft in Barcelona · 1 bedroom · 1 bed · 1 bath,238253143,Bird House,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39293,2.14343,Entire home/apt,231,2,0,,,10,345,0,Exempt
46504696,Rental unit in Barcelona · ★4.50 · 1 bedroom · 2 beds · 1 bath,1683936,Ghat,Sants-Montjuïc,el Poble Sec,41.37425,2.15732,Entire home/apt,101,2,28,2023-11-14,0.89,7,334,12,HUTB-001648
46505949,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40093,2.15294,Entire home/apt,114,31,0,,,318,330,0,
46719435,Rental unit in Barcelona · ★4.50 · Studio · 2 beds · 1 bath,265193861,BeBarceloner,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38443,2.17911,Entire home/apt,75,2,34,2023-06-20,0.95,148,353,8,HUTB003506
46719525,Rental unit in Barcelona · ★4.63 · 3 bedrooms · 4 beds · 2 baths,370718107,Alexandre,Sants-Montjuïc,el Poble Sec,41.3727,2.14988,Entire home/apt,,1,27,2023-10-02,0.86,50,0,4,HUTB-008036
46730222,Rental unit in Barcelona · ★3.95 · 4 bedrooms · 7 beds · 2 baths,2439400,KeyBarcelona,Eixample,la Dreta de l'Eixample,41.39084,2.16479,Entire home/apt,336,1,19,2023-10-24,0.71,45,16,3,HUTB-009995
46508126,Rental unit in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1.5 baths,47171261,Lodging Team,Ciutat Vella,el Barri Gòtic,41.38175,2.1809,Entire home/apt,97,32,6,2023-09-17,0.18,79,67,2,Exempt
46511170,Loft in Barcelona · ★4.97 · 1 bedroom · 2 beds · 1 bath,7260546,Mike,Horta-Guinardó,el Guinardó,41.41926267695999,2.1767868369644825,Entire home/apt,86,5,66,2023-12-09,2.25,1,36,31,HUTB-001635
46520716,Rental unit in Barcelona · ★4.50 · Studio · 2 beds · 1 bath,265193861,BeBarceloner,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38604,2.18017,Entire home/apt,75,2,41,2023-09-02,1.14,148,0,15,HUTB003505
46521048,Rental unit in Barcelona · ★4.64 · 2 bedrooms · 3 beds · 1.5 baths,383697,Anna,Ciutat Vella,el Raval,41.38444,2.16742,Entire home/apt,123,1,36,2023-11-20,1.23,9,254,28,HUTB-001777
46730223,Rental unit in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1 bath,2439400,KeyBarcelona,Sants-Montjuïc,el Poble Sec,41.37431,2.15751,Entire home/apt,108,1,8,2022-06-13,0.39,45,41,0,HUTB-010853
46730224,Rental unit in Barcelona · ★3.67 · 4 bedrooms · 5 beds · 2 baths,2439400,KeyBarcelona,Eixample,la Dreta de l'Eixample,41.39894,2.16594,Entire home/apt,216,1,9,2023-11-26,0.42,45,340,1,HUTB-010592
46730233,Rental unit in Barcelona · ★4.30 · 1 bedroom · 1 bed · 1 bath,10380563,Tendency Apartments,Eixample,la Sagrada Família,41.40591,2.17862,Entire home/apt,62,1,69,2023-11-29,3.20,42,16,53,HUTB-011684
46731061,Rental unit in Barcelona · 3 bedrooms · 5 beds · 1 bath,134698146,Luis,Sants-Montjuïc,Hostafrancs,41.37659,2.14592,Entire home/apt,3528,1,1,2022-05-26,0.05,28,0,0,HUTB-002814
46523186,Condo in Barcelona · ★4.90 · 2 bedrooms · 3 beds · 2 baths,4855882,Attilio Y Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38736,2.15654,Entire home/apt,100,30,10,2023-09-04,0.51,6,287,7,Exempt
46524029,Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath,396363,Alcam Apartments,Eixample,la Dreta de l'Eixample,41.4,2.16859,Entire home/apt,84,1,1,2021-08-15,0.04,96,168,0,Exempt
46524035,Rental unit in Barcelona · ★4.12 · 2 bedrooms · 4 beds · 1 bath,396363,Alcam Apartments,Les Corts,les Corts,41.38153,2.12895,Entire home/apt,24,1,17,2023-12-09,0.48,96,169,8,HUTB-000362
46525762,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,3039107,Manuel,Gràcia,la Vila de Gràcia,41.39799,2.15531,Entire home/apt,34,31,1,2021-06-05,0.03,39,196,0,
46526040,Rental unit in Barcelona · 3 bedrooms · 5 beds · 1 bath,3039107,Manuel,Horta-Guinardó,el Guinardó,41.41555,2.17637,Entire home/apt,44,333,0,,,39,43,0,HUTB-008598
46543461,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath,15996912,Beatriz,Eixample,la Dreta de l'Eixample,41.39955,2.16989,Private room,25,32,0,,,1,95,0,
46740231,Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 bath,130223809,BeAndLiveHomes,Sants-Montjuïc,el Poble Sec,41.37344,2.15822,Entire home/apt,65,32,3,2023-06-03,0.18,70,364,1,
46564226,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,5619776,Xenia,Horta-Guinardó,la Teixonera,41.42161,2.14292,Entire home/apt,49,32,3,2023-10-12,0.13,1,269,1,
46577427,Rental unit in Barcelona · ★4.25 · 3 bedrooms · 7 beds · 1.5 baths,1369675,Javier,Eixample,la Dreta de l'Eixample,41.38889,2.17159,Entire home/apt,189,3,24,2023-11-04,0.67,5,355,8,Hutb-010546
46581638,Rental unit in Barcelona · ★4.54 · 1 bedroom · 1 bath,215065532,Marc,Gràcia,la Vila de Gràcia,41.40053,2.15349,Entire home/apt,107,31,26,2023-11-26,1.94,2,309,23,
46746391,Rental unit in Barcelona · 1 bedroom · 2 beds · 1 bath,31088754,Dorota,Sant Martí,el Poblenou,41.40198,2.2024,Entire home/apt,100,30,0,,,1,90,0,
46594596,Rental unit in Barcelona · 4 bedrooms · 5 beds · 1 bath,226987961,Terrallar S.L.,Sant Andreu,el Congrés i els Indians,41.42329,2.18385,Entire home/apt,70,58,0,,,4,242,0,
46760295,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,13013003,German,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40601,2.16717,Private room,27,30,2,2023-10-12,0.14,3,355,1,Exempt
46613921,Rental unit in Barcelona · ★4.62 · Studio · 2 beds · 1 bath,265193861,BeBarceloner,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38426,2.17899,Entire home/apt,75,2,36,2023-10-08,1.36,148,0,23,HUTB003504
46616548,Rental unit in Barcelona · ★3.76 · 2 bedrooms · 4 beds · 1 bath,396363,Alcam Apartments,Eixample,la Sagrada Família,41.40017,2.17384,Entire home/apt,94,1,17,2023-11-19,0.58,96,57,3,HUTB-005298
46622843,Rental unit in Barcelona · ★4.41 · 2 bedrooms · 3 beds · 2 baths,4396136,Homesearch,Gràcia,la Vila de Gràcia,41.40086,2.15581,Entire home/apt,113,3,37,2023-11-02,1.34,24,9,19,HUTB-004850
46765615,Serviced apartment in Barcelona · ★4.17 · 2 bedrooms · 3 beds · 1 bath,4146729,Sensation,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40811846013371,2.1667376743059363,Entire home/apt,164,3,6,2021-12-26,0.22,16,355,0,HUTB-000631
46633269,Rental unit in Barcelona · ★5.0 · 5 bedrooms · 5 beds · 1.5 baths,852380,Ilker,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38855,2.17636,Entire home/apt,105,31,4,2023-07-04,0.32,4,199,3,Exempt
46633965,Rental unit in Barcelona · ★3.78 · 2 bedrooms · 4 beds · 1 bath,265193861,BeBarceloner,Ciutat Vella,el Raval,41.37754,2.1749,Entire home/apt,113,2,18,2023-11-25,0.50,148,338,5,HUTB000693
46769378,Rental unit in Barcelona · ★4.71 · 2 bedrooms · 2 beds · 1 bath,290964899,Lidia,Ciutat Vella,la Barceloneta,41.37737,2.18991,Entire home/apt,45,60,7,2023-04-29,0.23,1,288,2,
46635725,Rental unit in Barcelona · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,335921324,Maria,Eixample,Sant Antoni,41.37763,2.15644,Private room,36,1,60,2023-11-20,1.69,3,74,12,Exempt
46636214,Serviced apartment in Barcelona · ★4.68 · 1 bedroom · 1 bed · 1 bath,10704,Weflating,Eixample,la Dreta de l'Eixample,41.392105,2.170545,Entire home/apt,219,2,47,2023-10-04,1.53,32,269,12,HUTB-198579
46651016,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.39405,2.16598,Entire home/apt,106,31,0,,,318,296,0,
46651258,Rental unit in Barcelona · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,335921324,Maria,Eixample,Sant Antoni,41.37815,2.15651,Private room,22,1,78,2023-11-26,2.19,3,83,23,Exempt
46651733,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,346367515,Ukio,Eixample,la Nova Esquerra de l'Eixample,41.388463102474454,2.1481648804343463,Entire home/apt,149,31,0,,,318,239,0,
46652897,Rental unit in Barcelona · ★3.0 · 1 bedroom · 1 bed · 1 private bath,265193861,BeBarceloner,Eixample,Sant Antoni,41.38409,2.16295,Private room,100,2,3,2021-11-21,0.09,148,18,0,HB004507
46770917,Condo in Barcelona · ★4.51 · 1 bedroom · 1 bed · 1.5 shared baths,238373751,Raquel,Ciutat Vella,el Raval,41.37814,2.17104,Private room,47,1,44,2023-11-19,1.27,4,0,19,Exempt
46673542,Serviced apartment in Barcelona · ★4.83 · 2 bedrooms · 3 beds · 1 bath,4146729,Sensation,Horta-Guinardó,el Baix Guinardó,41.40798440089307,2.1684824886206036,Entire home/apt,164,3,6,2023-02-25,0.25,16,355,2,HUTB-000630
46718816,Serviced apartment in Barcelona · 1 bedroom · 3 beds · 1 bath,4146729,Sensation,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.406308067553894,2.166783038290028,Entire home/apt,164,3,2,2022-11-20,0.08,16,355,0,HUTB-000622
46786221,Rental unit in Barcelona · ★4.50 · 3 bedrooms · 5 beds · 2 baths,265193861,BeBarceloner,Sants-Montjuïc,Sants,41.3737,2.13471,Entire home/apt,120,2,10,2023-03-02,0.31,148,340,3,HUTB-000159
47577879,Rental unit in Barcelona · ★4.50 · 3 bedrooms · 5 beds · 1 bath,130878430,Apartments Freser 78,Eixample,el Fort Pienc,41.40127,2.18227,Entire home/apt,88,31,12,2023-08-29,0.43,10,74,5,
46789433,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,130223809,BeAndLiveHomes,Sants-Montjuïc,el Poble Sec,41.37434,2.15832,Entire home/apt,67,32,8,2023-10-16,0.28,70,226,5,
47588127,Condo in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath,80019305,Jordi,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40361,2.14585,Entire home/apt,54,31,8,2023-08-15,0.38,2,15,5,
46806809,Rental unit in Barcelona · ★4.29 · 2 bedrooms · 4 beds · 1 bath,265193861,BeBarceloner,Ciutat Vella,el Raval,41.37901,2.17421,Entire home/apt,113,2,34,2023-11-26,1.02,148,0,15,HUTB-000690
46827376,Hotel in Barcelona · ★4.38 · 1 bedroom · 2 beds · 1 bath,377646095,Araceli,Eixample,l'Antiga Esquerra de l'Eixample,41.39065,2.15928,Private room,119,1,8,2023-07-12,0.27,4,9,2,HB004588
47591789,Serviced apartment in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 1 bath,238503767,Apartamentos Sata Park Guell Area,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40599,2.14643,Entire home/apt,49,32,3,2022-05-03,0.11,4,30,0,
47709894,Rental unit in Barcelona · ★4.37 · 2 bedrooms · 4 beds · 1 bath,4985749,My Address,Ciutat Vella,el Barri Gòtic,41.38064,2.17539,Entire home/apt,85,6,234,2023-11-27,6.89,20,0,87,HUTB-001623
47724632,Rental unit in Barcelona · ★4.36 · 3 bedrooms · 6 beds · 2 baths,238724735,BBarcelona Apartments,Sants-Montjuïc,la Font de la Guatlla,41.37039,2.14346,Entire home/apt,133,1,14,2023-11-26,0.59,21,180,7,HUTB-009858
47724719,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,63689974,Julieta,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40117558752234,2.143007970635412,Entire home/apt,81,32,2,2023-08-20,0.39,1,106,2,
